title,label
Pedoman Penyelenggaraan Pembukuan di Bidang Kepabeanan dan Cukai.,"Pembukuan, Pedoman Penyelenggaraan, Kepabeanan Dan Cukai"
Perubahan Kelima atas Keputusan Menteri Keuangan Nomor 231/KMK.03/2001 tentang Perlakuan Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah atas Lmpor Barang Kena Pajak yang Dibebaskan Dari Pungutan Bea Masuk.,"Pajak Pertambahan Nilai, Pungutan Bea Masuk"
Pajak Penghasilan Ditanggung Pemerintah atas Penghasilan Dari Penghapusan Piutang Negara yang Diterima Perusahaan Daerah Air Minum Tertentu Tahun Anggaran 2016.,"Pajak Penghasilan Ditanggung Pemerintah, Perusahaan Daerah Air Minum, Piutang  Negara"
"Tata Cara Pengajuan dan Penetapan Klasifikasi Barang Impor Sebelum Penyerahan
Pemberitahuan Pabean.","Klasifikasi, Barang Impor, Pemberitahuan Pabean"
Recurrent Cost Sistem Perbendaharaan dan Anggaran Negara (Span);,"Span, Sistem Perbendaharaan Dan Anggaran Negara, Recurrent Cost"
"Pemanfaatan Sementara Kas yang Berasal Dari Sisa Transfer Ke Daerah dan Dana Desa
Yang Sudah Ditentukan Penggunaannya pada Tahun-Tahun Sebelumnya untuk Mendanai Kegiatan pada Tahun Anggaran 2016.","Pemanfaatan, Transfer Ke Daerah, Dana Desa"
"Pembebasan Bea Masuk atas Impor Persenjataan, Amunisi, Perlengkapan Militer Dan
Kepolisian, Termasuk Suku Cadang, Serta Barang dan Bahan yang Dipergunakan untuk Menghasilkan Barang yang Dipergunakan Bagi Keperluan Pertahanan dan Keamanan Negara.","Pembebasan Bea Masuk, Impor Persenjataan, Pertahanan Negara"
Tata Cara Pelaksanaan Pembayaran Belanja Pegawai Gaji di Lingkungan Kementerian Pertahanan dan Tentara Nasional Indonesia.,"Pelaksanaan Pembayaran, Kementerian Pertahanan, Belanja Pegawai Gaji"
Perubahan atas Peraturan Menteri Keuangan Nomor 2/PMK.01/2016 tentang Statuta Politeknik Keuangan Negara Stan.,"Politeknik Keuangan Negara, Statuta, Perubahan"
Organisasi dan Tata Kerja Instansi Vertikal Direktorat Jenderal Bea dan Cukai.,"Direktorat Jenderal Bea Dan Cukai, Instansi Vertikal, Organisasi Dan Tatakerja"
Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kepolisian Negara Republik Indonesia,"Pnbp, Tarif, Kepolisian Negara Repulik Indonesia"
"Pendanaan Pengadaan Tanah Bagi
Pembangunan untuk Kepentingan Umum dalam Rangka Pelaksanaan Proyek Strategis Nasional.","Kepentingan Umum, Pembangunan, Proyek Strategis Nasional"
Perubahan Kedua atas Peraturan Presiden Nomor 19 Tahun 2005 tentang Pembiayaan Sekunder Perumahan,"Perubahan Kedua, Pembiayaan Sekunder Perumahan"
Perubahan atas Peraturan Menteri Keuangan Nomor 48/PMK.07/2016 tentang Pengelolaan Transfer Ke Daerah dan Dana Desa.,"Dana Desa, Perubahan, Transfer Ke Daerah"
Perubahan atas Peraturan Menteri Keuangan Nomor 139/PMK.07/2016 tentang Pelaksanaan Dana Alokasi Khusus Fisik pada Perubahan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016.,"Apbn, Perubahan, Dana Alokasi Khusus"
Rincian Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2017,"Apbn, Tahun Anggaran 2017, Rincian"
Tarif Layanan Badan Layanan Umum Balai Besar Pendidikan Penyegaran dan Peningkatan Ilmu Pelayaran pada Kementerian Perhubungan.,"Kementerian Perhubungan, Tarif Layanan Blu, Ilmu Pelayaran"
"Tarif Layanan Badan Layanan Umum Universitas Jenderal Soedirman pada Kementerian Riset, Teknologi, dan Pendidikan Tinggi.","Kementerian Riset, Teknologi, Dan Pendidikan Tinggi, Tarif Layanan Blu, Universitas Jenderal Soedirman"
"Perubahan atas Peraturan Menteri Keuangan Nomor 36/PMK.02/2015 tentang Tata Cara Penyediaan, Penghitungan,  Pencairan, dan Pertanggungjawaban Dana Subsidi Beras Bagi Masyarakat Berpendapatan Rendah.","Dana Subsidi Beras, Perubahan, Tatacara Penyediaan"
Ketentuan Impor Barang Kiriman.,"Impor Barang, Ketentuan"
Penatausahaan Barang Milik Negara.,"Penatausahaan, Barang Milik Negara"
Perubahan Atas Undang-Undang Nomor 11 Tahun 2008 Tentang Informasi dan Transaksi Elektronik,"Perubahan, Informasi, Transaksi Elektronik"
Penetapan dan Pencabutan Penerapan Pola Pengelolaan Keuangan Badan Layanan Umum pada Satuan Kerja Instansi Pemerintah.,"Pengelolaan Keuangan, Badan Layanan Umum, Instansi Pemerintah"
Registrasi Kepabeanan.,"Registrasi Kepabeanan, Kepabeanan"
Ketentuan Umum dan Tata Cara Pemungutan Pajak Daerah,"Pajak Daerah, Ketentuan Umum, Tatacara Pemungutan"
"Rincian Dana Bagi Hasil Cukai Hasil Tembakau Menurut Provinsi/Kabupaten/Kota Tahun
Anggaran 2016.","Tahun Anggaran 2016, Cukai Hasil Tembakau, Dana Bagi Hasil"
"Pembebasan Bea Masuk dan Tidak Dipungut Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah atas Impor Barang Dan/Atau
Bahan, dan/atau Mesin yang Dilakukan oleh Industri Kecil dan Menengah dengan Tujuan Ekspor.","Barang Mewah, Industri Kecil Dan Menengah, Pembebasan Bea Masuk"
"Tata Cara Penyelesaian Piutang Negara yang Bersumber Dari Penerusan Pinjaman Luar Negeri, Rekening Dana Investasi, dan Rekening Pembangunan Daerah pada Pemerintah Daerah.","Piutang  Negara, Pinjaman Luar Negeri, Rekening Dana Investasi"
Pedoman Pelaksanaan Analisis Beban Kerja (Workload Analysis) di Lingkungan  Kementerian Keuangan.,"Kementerian Keuangan, Analisis Beban Kerja, Pedoman Pelaksanaan"
Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2017.,"Anggaran Pendapatan Dan Belanja Negara, Apbn, Tahun Anggaran 2017"
Pemberian Jaminan Kepada Perusahaan Perseroan (Persero) Pt Sarana Multi Infrastruktur dalam Rangka Penugasan Penyediaan Pembiayaan Infrastruktur Daerah.,"Jaminan, Infrastruktur, Pt Sarana Multi Infrastruktur"
Perubahan atas Peraturan Menteri Keuangan Nomor 168/PMK.05/2015 tentang Mekanisme Pelaksanaan Anggaran Bantuan Pemerintah pada Kementerian Negara/Lembaga.,"Anggaran Bantuan Pemerintah, Kementerian Negara/Lembaga, Perubahan"
Pengurangan Pajak Bumi dan Bangunan Sektor Pertambangan untuk Kegiatan Usaha Pertambangan/Pengusahaan Panas Bumi pada Tahap Eksplorasi.,"Pajak Bumi Dan Bangunan, Panas Bumi, Pengurangan"
Manajemen Risiko di Lingkungan Kementerian Keuangan.,"Manajemen Risiko, Kementerian Keuangan"
Penyediaan Dana Program Penyesuaian Pensiun Eks Pegawai Negeri Sipil Departemen Perhubungan pada Pt Kereta Api Indonesia (Persero).,"Pt Kereta Api Indonesia, Pensiun Eks Pegawai Negeri Sipil, Penyediaan Dana"
"Perubahan atas Peraturan Menteri Keuangan Nomor 211/PMK.01/2014 Tentang
Hari dan Jam Kerja di Lingkungan Kementerian Keuangan.","Jam Kerja, Kementerian Keuangan, Perubahan"
Tata Cara Pelaksanaan Pemberian Jaminan Obligasi dalam Rangka Percepatan Proyek Pembangunan Jalan Tol di Sumatera.,"Jalan Tol, Jaminan Obligasi, Percepatan Proyek Pembangunan, Infrastruktur"
Organisasi dan Tata Kerja Pusat Pengolahan Data dan Dokumen Perpajakan.,"Pusat Pengolahan Data, Organisasi Dan Tatakerja, Dokumen Perpajakan"
Organisasi dan Tata Kerja Kantor Pengolahan Data dan Dokumen Perpajakan.,"Organisasi Dan Tatakerja, Dokumen Perpajakan, Kantor Pengolahan Data"
Perubahan atas Peraturan Menteri Keuangan Nomor 174/PMK.01/2012 tentang Organisasi dan Tata Kerja Kantor Layanan Informasi dan Pengaduan Direktorat Jenderal Pajak.,"Kantor Layanan Informasi Dan Pengaduan, Perubahan, Direktorat Jenderal Pajak"
Mekanisme Penetapan Jabatan dan Peringkat Bagi Pelaksana Awak Kapal Patroli di Lingkungan Pangkalan Sarana Operasi Bea dan Cukai.,"Penetapan Jabatan Dan Peringkat, Pangkalan Sarana Operasi, Awak Kapal Patroli"
Perubahan atas Peraturan Pemerintah Nomor 35 Tahun 2009 tentang Penyertaan Modal Negara Republik Indonesia untuk Pendirian Perusahaan Perseroan (Persero) di Bidang Penjaminan Infrastruktur,"Penjaminan, Penyertaan Modal Negara, Infrastruktur"
Perubahan Kedua atas Peraturan Pemerintah Nomor 45 Tahun 2014 tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Hukum dan Hak Asasi Manusia,"Pnbp, Tarif, Kementerian Hukum Dan Ham"
Petunjuk Penyusunan dan Penelaahan Rencana Kerja dan Anggaran Kementerian Negara/Lembaga dan Pengesahan Daftar Isian Pelaksanaan Anggaran.,"Petunjuk Penyusunan Dan Penelaahan, Dipa, Anggaran Kementerian Negara/Lembaga"
Rincian Kurang Bayar dan Lebih Bayar Dana Bagi Hasil Menurut Provinsi/Kabupaten/Kota yang Dialokasikan dalam Perubahan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016.,"Anggaran Pendapatan Dan Belanja Negara, Dana Bagi Hasil, Kurang Bayar"
Perubahan atas Peraturan Menteri Keuangan Nomor 61/PMK.01/2016 tentang Tata Cara Pengadaan Jasa Konsultan Hukum dalam Rangka Penanganan Gugatan Arbitrase Internasional yang Diajukan oleh Indian Metals &Amp; Ferro Alloys Limited.,"Perubahan, Jasa Konsultan Hukum, Indian Metals & Ferro Alloys Limited"
Langkah-Langkah Pengendalian Transfer Ke Daerah dan Dana Desa dalam Rangka Pengamanan Pelaksanaan Anggaran Pendapatan dan Belanja Negara Perubahan Tahun Anggaran 2016.,"Pengendalian, Transfer Ke Daerah, Apbn"
Pedoman Umum dan Rincian Dana Proyek Pemerintah Daerah dan Desentralisasi Menurut Provinsi/Kabupaten/Kota Tahun Anggaran 2016.,"Desentralisasi, Proyek Pemerintah, Pedoman Umum"
Persyaratan dan Besar Manfaat Tabungan Hari Tua Bagi Hakim.,"Persyaratan, Hakim, Tabungan Hari Tua"
Perubahan atas Peraturan Menteri Keuangan Nomor 218/PMK.02/2014 tentang Tata Cara Pembayaran Kembali (Reimbursement) Pajak Pertambahan Nilai atau Pajak Pertambahan Nilai dan Pajak Penjualan atas Barang Mewah atas Perolehan Barang Kena Pajak dan/atau Jasa Kena Pajak Kepada Kontraktor dalam Kegiatan Usaha Hulu Minyak dan Gas Bumi.,"Pajak Pertambahan Nilai, Reimbursement, Perubahan"
"Perubahan atas Peraturan Menteri Keuangan Nomor 130/PMK.02/2015 tentang Tata Cara Penyediaan Anggaran, Penghitungan, Pembayaran, dan Pertanggungjawaban Dana Subsidi Jenis Bahan Bakar Minyak Tertentu.","Pertanggungjawaban Dana, Bahan Bakar Minyak Tertentu, Perubahan"
Tarif Layanan Badan Layanan Umum Politeknik Kesehatan Bengkulu pada Kementerian Kesehatan.,"Tarif Layanan Blu, Politeknik Kesehatan, Kementerian Kesehatan"
Perubahan atas Peraturan Menteri Keuangan Nomor 162/PMK.07 /2015 tentang Hibah Dari Pemerintah Pusat Kepada Pemerintah Daerah dalam  Rangka Bantuan Pendanaan Rehabilitasi dan Rekonstruksi Pascabencana.,"Hibah, Perubahan, Rehabilitasi Dan Rekonstruksi"
"Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 188/PMK.07 /2012 tentang Hibah
Dari Pemerintah Pusat Kepada Pemerintah Daerah.","Hibah, Perubahan Kedua, Pemerintah Pusat"
"Perubahan atas Peraturan Menteri Keuangan Nomor 153/PMK.07/2015 tentang Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2016.","Perubahan, Batas Maksimal Kumulatif, Anggaran Pendapatan Dan Belanja Daerah"
Tarif Layanan Badan Layanan Umum Lembaga Manajemen Aset Negara pada Kementerian Keuangan.,"Lembaga Manajemen Aset Negara, Kementerian Keuangan, Tarif Layanan Blu"
Perlakuan Pajak Penghasilan Pasal 21 atas Penghasilan Pegawai Dari Pemberi Kerja dengan Kriteria Tertentu.,"Kriteria, Pajak Pengasilan Ps.21, Perlakuan"
Pajak Penghasilan atas Penghasilan Dari Pengalihan Real Estat dalam Skema Kontrak Investasi Kolektif Tertentu.,"Kontrak Investasi Kolektif, Real Estat, Pajak Penghasilan"
Tata Cara Tuntutan Ganti Kerugian Negara/Daerah Terhadap Pegawai Negeri Bukan Bendahara atau Pejabat Lain.,"Tata Cara, Pegawai Negeri, Tuntutan Ganti Kerugian Negara/Daerah"
Perubahan atas Peraturan Menteri Keuangan Nomor 122/PMK.08/2016 tentang Tata Cara Pengalihan Harta Wajib Pajak Ke dalam Wilayah Negara Kesatuan Republik Indonesia dan Penempatan pada Investasi di Luar Pasar Keuangan dalam Rangka Pengampunan Pajak.,"Pengelolaan Pembiayaan, Perubahan, Pengampunan Pajak, Tax Amnesty"
Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 119/PMK.08/2016 tentang Tata Cara Pengalihan Harta Wajib Pajak Ke dalam Wilayah Negara Kesatuan Republik Indonesia dan Penempatan pada Instrumen Investasi di Pasar Keuangan dalam Rangka Pengampunan Pajak.,"Perubahan Kedua, Pengelolaan Pembiayaan, Pengampunan Pajak, Tax Amnesty"
"Pemberian Tunjangan Hari Raya dalam Tahun Anggaran 2016 Kepada Pejabat Pengelola, Dewan Pengawas, dan Pegawai Badan Layanan Umum.","Pegawai Badan Layanan Umum, Dewan Pengawas, Tunjangan Hari Raya"
Tarif Layanan Badan Layanan Umum Badan Pengusahaan Kawasan Perdagangan Bebas dan Pelabuhan Bebas Batam.,"Pelabuhan Bebas Batam, Tarif Layanan Blu, Kawasan Perdagangan Bebas"
"Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 179/PMK.011/2012 tentang Tarif
Cukai Hasil Tembakau.","Hasil Tembakau, Tarif Cukai, Perubahan Ketiga"
Perkiraan Defisit yang Melampaui Target Defisit Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016 dan Tambahan Pembiayaan Defisit yang Diperkirakan Melampaui Target Defisit Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016.,"Tahun Anggaran 2016, Apbn, Defisit Anggaran"
Perubahan atas Peraturan Menteri Keuangan Nomor 243/PMK.04/2011 tentang Pemberian Premi.,"Perubahan, Pemberian, Premi"
Tata Cara Pemberian dan Pemanfaatan Insentif atas Pencapaian Kinerja di Bidang Cukai.,"Tatacara Pemberian, Insentif, Bidang Cukai"
Organisasi dan Tata Kerja Lembaga Pengelola Dana Pendidikan.,"Lpdp, Lembaga Pengelola Dana Pendidikan, Organisasi Dan Tatakerja"
"Perubahan atas Peraturan Menteri Keuangan Nomor 127 /PMK.010/2016 tentang Pengampunan Pajak Berdasarkan Undang-Undang Nomor 11 Tahun 2016
Tentang Pengampunan Pajak Bagi Wajib Pajak yang Memiliki Harta Tidak Langsung Melalui Special Purpose Vehicle.","Tax Amnesty, Perubahan, Special Purpose Vehicle"
"Perubahan atas Peraturan Menteri Keuangan Nomor 118/PMK.03/2016 Tentang
Pelaksanaan Undang-Undang Nomor 11 Tahun 2016 tentang Pengampunan Pajak.","Perubahan, Pengampunan Pajak, Tax Amnesty"
Penetapan Barang Ekspor yang Dikenakan Bea Keluar dan Tarif Bea Keluar.,"Barang Ekspor, Penetapan, Tarif Bea Keluar"
Pelaksanaan Dana Alokasi Khusus Fisik pada Perubahan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016.,"Tahun Anggaran 2016, Dana Alokasi Khusus, Apbn"
"Perubahan atas Peraturan Menteri Keuangan Nomor 71/PMK. 06/2015
Tentang Pengelolaan Aset Eks Kelolaan Pt Perusahaan Pengelola Aset (Persero) oleh Menteri Keuangan.","Pengelolaan Aset, Perubahan, Pt Perusahaan Pengelola Aset (Persero)"
Aktuaris,Aktuaris
Pengelolaan Aset pada Badan Layanan Umum.,"Pengelolaan Aset, Badan Layanan Umum"
Tata Cara Penyediaan dan Pengembalian Dana Kepada Pemberi Pinjaman Dan/ atau Hibah Luar Negeri.,"Pengembalian Dana, Pengelolaan Pembiayaan, Hibah Luar Negeri"
"Perubahan Kelima atas Peraturan Menteri Keuangan Nomor 213/PMK.011/2011 tentang Penetapan Sistem Klasifikasi Barang dan Pembebanan Tarif Bea Masuk Atas
Barang Impor.","Sistem Klasifikasi Barang, Perubahan Kelima, Tarif Bea Masuk"
Perubahan atas Peraturan Menteri Keuangan Nomor 23/PMK.04/2015 tentang Kawasan Pabean dan Tempat Penimbunan Sementara.,"Kawasan Pabean, Perubahan, Tempat Penimbunan Sementara"
Strategi Nasional Keuangan Inklusif,"Inklusif, Strategi, Keuangan"
"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas
Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2017.","Tahun Anggaran 2017, Pinjaman Daerah, Batas Maksimal Kumulatif"
Perubahan atas Peraturan Menteri Keuangan Nomor 223/PMK.05/2015 tentang Pelaksanaan Piloting Sistem Aplikasi Keuangan Tingkat Instansi.,"Perubahan, Aplikasi Keuangan Tingkat Instansi, Piloting Sistem"
Tata Cara Pelaksanaan Pemberian Jaminan Pemerintah untuk Percepatan Pembangunan Infrastruktur Ketenagalistrikan.,"Jaminan Pemerintah, Pembangunan Infrastruktur Ketenagalistrikan, Infrastruktur"
Perubahan atas Peraturan Menteri Kuangan Nomor 265/PMK.08/2015 tentang Fasilitas dalam Rangka Penyiapan dan Pelaksanaan Transaksi Proyek Kerjasama Pemerintah dan Badan Usaha dalam Penyediaan Infrastruktur.,"Proyek Kerjasama Pemerintah, Infrastruktur, Perubahan"
Persyaratan dan Besar Manfaat Tabungan Hari Tua Bagi Pegawai Negeri Sipil.,"Pegawai Negeri Sipil, Tabungan Hari Tua, Persyaratan"
"Pengampunan Pajak Berdasarkan Undang-Undang Nomor 11 Tahun 201 6 tentang Pengampunan Pajak Bagi Wajib Pajak yang Memiliki Harta Tidak Langsung Melalui Special
Purpose Vehicle.","Tax Amnesty, Pengampunan Pajak, Special Purpose Vehicle"
Tata Cara Pelaksanaan Sertifikasi Bendahara pada Satuan Kerja Pengelola Anggaran Pendapatan dan Belanja Negara.,"Sertifikasi Bendahara, Satuan Kerja, Anggaran Pendapatan Dan Belanja Negara"
Penundaan Penyaluran Sebagian Dana Alokasi Umum Tahun Anggaran 2016.,"Dana Alokasi Umum, Penundaan, Tahun Anggaran 2016"
Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Pertanian,"Kementerian Pertanian, Pnbp, Tarif"
"Pajak Penghasilan atas Penghasilan Dari Pengalihan Hak atas Tanah dan/atau Bangunan, dan Perjanjian Pengikatan Jual Beli atas Tanah dan/atau Bangunan Beserta Perubahannya","Jual Beli, Tanah Dan Bangunan, Pajak Pengasilan"
Petunjuk Teknis Akuntansi Penerimaan Negara Bukan Pajak Dari Kegiatan Usaha Hulu Minyak dan Gas Bumi.,"Kegiatan Usaha Hulu, Penerimaan Negara Bukan Pajak, Petunjuk Teknis"
Perubahan atas Peraturan Menteri Keuangan Nomor 119/PMK.08/2016 tentang Tata Cara Pengalihan Harta Wajib Pajak Ke dalam Wilayah Negara Kesatuan Republik Indonesia dan Penempatan pada Instrumen Investasi di Pasar Keuangan dalam Rangka Pengampunan Pajak.,"Tax Amnesty, Perubahan, Pengelolaan Pembiayaan, Pengampunan Pajak"
Tata Cara Pengalihan Harta Wajib Pajak Ke dalam Wilayah Negara Kesatuan Republik Indonesia dan Penempatan pada Investasi di Luar Pasar Keuangan dalam Rangka Pengampunan Pajak.,"Pengelolaan Pembiayaan, Tax Amnesty, Pengampunan Pajak, Pengalihan Harta"
Rincian Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2016.,"Anggaran Pendapatan Dan Belanja Negara, Rincian, Tahun Anggaran 2016"
"Perubahan atas Peraturan Presiden Nomor 98 Tahun 2015 tentang Percepatan Penyelenggaraan Kereta Api Ringan/Light Rail Transit Terintegrasi di Wilayah Jakarta, Bogor, Depok, dan Bekasi.","Infrastruktur, Light Rail Transit, Perubahan"
"Perubahan atas Undang-Undang Nomor 14 Tahun 2015 tentang Anggaran Pendapatan Dan
Belanja Negara Tahun Anggaran 2016.","Perubahan, Tahun Anggaran 2016, Apbn"
Tata Cara Penarikan Penerusan Pinjaman Luar Negeri Kepada Badan Usaha Milik Negara dan Pemerintah Daerah.,"Pinjaman Luar Negeri, Tatacara Penarikan, Badan Usaha Milik Negara"
"Tata Cara Pemantauan, Evaluasi dan Pelaporan Pembiayaan Proyek/ Kegiatan Melalui Penerbitan Surat Berharga Syariah Negara.","Pengelolaan Pembiayaan, Pembiayaan Proyek, Surat Berharga Syariah Negara"
Tata Cara Pengalihan Harta Wajib Pajak Ke dalam Wilayah Negara Kesatuan Republik Indonesia dan Penempatan pada Instrumen Investasi di Pasar Keuangan dalam Rangka Pengampunan Pajak.,"Tax Amnesty, Pengelolaan Pembiayaan, Instrumen Investasi, Pengampunan Pajak"
Pelaksanaan Undang-Undang Nomor 11 Tahun 2016 tentang Pengampunan Pajak.,"Pelaksanaan, Tax Amnesty, Pengampunan Pajak"
Perubahan Modal Dasar Perseroan Terbatas,"Modal Dasar, Perubahan, Perseroan Terbatas"
Besaran dan Tata Cara Pemberian Bonus Produksi Panas Bumi.,Bonus Produksi Panas Bumi
Perubahan atas Peraturan Menteri Keuangan Nomor 65/PMK.02/2015 tentang Standar Biaya Masukan Tahun Anggaran 2016.,"Perubahan, Standar Biaya Masukan, Tahun Anggaran 2016"
"Tata Cara Penyediaan Anggaran, Penghitungan, Pembayaran, dan Pertanggungjawaban Dana Subsidi Liquefied Petroleum Gas (Lpg) Tabung 3 Kilogram.","Penyediaan Anggaran, Dana Subsidi, Lpg Tabung 3 Kilogram"
"Perubahan atas Peraturan Menteri Keuangan Nomor 03/PMK.05/2010 tentang Pengelolaan
Kelebihan / Kekurangan Kas Pemerintah.","Pengelolaan, Kelebihan Kas Pemerintah, Kekurangan Kas Pemerintah"
"Perubahan atas Peraturan Menteri Keuangan Nomor 127/PMK.02/2015
Tentang Klasifikasi Anggaran","Anggaran, Klasifikasi, Perubahan"
Penilaian Barang Sitaan dalam Rangka Penjualan Secara Lelang.,"Barang Sitaan, Lelang, Penilaian"
Pelaksanaan Pemantauan dan Evaluasi Transfer Ke Daerah yang Penggunaannya Sudah Ditentukan.,"Pemantauan Dan Evaluasi, Transfer Ke Daerah, Pelaksanaan"
Tata Cara Pelaksanaan Pemindahtanganan Barang Milik Negara.,"Barang Milik Negara, Pemindahtanganan, Tata Cara Pelaksanaan"
"Perubahan atas Peraturan Menteri Keuangan Nomor 19/PMK.08/2015
Tentang Penerbitan dan Penjualan Surat Berharga Syariah Negara Tabungan.","Surat Berharga Syariah Negara, Pengelolaan Pembiayaan, Perubahan, Penerbitan Dan Penjualan"
Pengampunan Pajak.,"Tax Amnesty, Pengampunan Pajak"
"Mekanisme Pelaksanaan Anggaran Belanja Negara yang Bersumber Dari Penerimaan Negara Bukan Pajak di Lingkungan Kementerian Pertahanan dan Tentara Nasional
Indonesia.","Pelaksanaan, Anggaran Belanja Negara, Penerimaan Negara Bukan Pajak"
Tata Cara Penerusan Pinjaman dalam Negeri dan Penerusan Pinjaman Luar Negeri Kepada Badan Usaha Milik Negara dan Pemerintah Daerah.,"Penerusan Pinjaman, Pemerintah Daerah, Badan Usaha Milik Negara"
